sentiment,message,tweetid
0,USER USER USER USER USER kirstie aley global warming got nothing on your kyle,987573
-1,rt USER USER ha tripled global warming since the year 20 during a time when satelites show no temperature increase,748210
2,tanzania neds sh132tr to fight climate change tanzania neds 60 bilion sh132 trilion for mitigation of URL,887230
2,satelites help scientist se forest for the tres amid climate change URL URL,59767
0,rt USER this is how climate change economics ha grown and shifted since the seminal stern review wa published,216339
0,rt USER 2010 me had the answer to ending global warming URL,383448
2,rt USER world leader should ignore donald trump on climate change say michael blomberg USER URL,740136
2,rt USER the ocean is the planet s lifeblod but it is being transformed by climate change video oceansumit,680580
0,rt USER USER USER god to know i m god with cleaning the environment but climate change global warming is a h,927129
2,rt USER researcher say we have thre year to act on climate change before it is to late URL URL,519489
2,rt USER epa head scot pruit denies that carbon dioxide cause global warming URL,363480
2,rt USER trump s failure to adres climate change make way for china to thrive both economicaly and diplomaticaly URL,92812
2,increased water availability from climate change may release more nutrient into soil in antarctica URL,105379
2,rex tilerson may have used an alias to comunicate with exon oficials about the risk of climate change URL,851641
0,rt USER a scifi author explains why we wil not solve global warming URL URL amreading,930333
-1,boycot gore s new film amp join the round table on the global warming subject we ned to stop chemtrails now URL,386469
2,rt USER china slam donald trump s plan to back out of climate change agrement URL URL,601692
-1,USER USER wel i can not speak to the origin of the global warming myth but it being man made is nonsense 10,766247
2,rt USER watergrabing in an age of dwindling resource and climate change why is water being increasingly privatised,6493
0,weather and climate change wil make a big impact on truck making it through the climate change just do right thing,124933
2,rt USER cocoa is highly susceptible to climate change USER URL URL,911724
0,if global warming isnt real explain why goth ended up on the endangered specie list,858675
2,rt USER time leader say great barier ref is tetering on the verge of devastation due to global warming,440523
-1,al gore is prof with his brain dead self on premature death from climate change maga potus truepundit URL,762768
2,rt USER in advisory vote 62 3 of exon shareholder voted for xom to publish report on climate change impact on value of oil,648002
2,rt USER trump say nobody realy know if climate change is real URL URL,829060
0,you re so hot you must be the cause for global warming aldubsorpresaday,461525
2,major tv network spent just 50 minute on climate change combined last year URL via USER,148795
2,ricardo moderate climate change workshop in rwanda URL URL,953963
2,rt USER thousand die in flods in africa and asia a climate change worsens URL,750795
2,trump s paris decision put climate change in rare medium spotlight URL via USER,592304
-1,rt USER world leader duped by manipulated global warming data URL via USER,76644
2,rt USER john kery leaf nz for mcmurdo amp south pole to met climate change researcher amp scientist 1st u sec of state,29803
0,rt USER that moment USER rts your friend to back his climate change documentary omg USER i am fan girlin,600931
0,rt USER subnational leader coming together for global coperation on climate change at the state and region general ase,397930
2,rt USER brace yourself for a biterly cold winter a climate change shift the polar vortex URL URL,695107
-1,i l start believing in global warming the day my fet michigan s polar icecap begin to fel again,86659
0,rt USER USER until global warming forced him into the city,634852
2,rt USER country apeal to trump over climate change a cop2 end euronews URL URL,44680
2,rt USER rep lamar smith tok a quick break from healthcare negotiation to tel u climate change is not real,518326
2,rt USER mangrove and marsh are key in the climate change batle URL via USER URL,519806
0,rt USER lively discusions at epa i presume epa chief say carbon dioxide not a primary cause of global warming URL,652874
2,reconciling controversy about the global warming hiatus URL,202090
0,it is november is wisconsin and i just mowed my lawn if this is a result of global warming then we are on the right track,671608
-1,rt USER the concept of global warming wa created by and for the chinese in order to make u s manufacturing non competitive,502164
